Name,SMILES,LOG_SOL,LOG_HLM,LOG_RLM,LOG_MDR1_ER,LOG_HPPB,LOG_RPPB,cluster,ds
Mol2100,CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,,2.436576064,3.310521897,0.260888582,,,1854,test
Mol2101,Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,,1.301767669,2.93863929,1.529080091,,,933,train
Mol2102,O=C(NCCc1cnn[nH]1)C1Cc2ccccc2C1,,0.675686709,1.027920136,0.392596822,,,55,train
Mol2103,CC1CCC(O)(CSc2nncn2C(C)C)CC1,,0.807196661,2.33018642,-0.070651093,,,463,train
Mol2104,C[C@]1(O)CN(C(=O)Cn2cnc3ccccc32)CC[C@@H]1Oc1ccccc1,,0.74390155,2.256782669,1.673973827,,,11,train
Mol2105,CN(C)c1ccncc1CN1CCN(c2ccc(C(N)=O)cc2)CC1,,0.675686709,1.027920136,1.274025761,,,555,train
Mol2106,COc1ccccc1/C=C/CN1C[C@H]2CCCN2C[C@@H]1C,,1.226161523,3.161578509,-0.129961745,,,1210,train
Mol2107,CSC1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,,2.077575009,3.43872046,0.207215155,,,64,train
Mol2108,O=C(CN1CCCC1=O)NCC1(CO)CCCC1,,0.675686709,1.027920136,0.354338699,,,101,train
Mol2109,CN(CCc1ccncc1)c1ncccc1C#N,,1.646403726,2.741716366,-0.129238094,,,1619,test
Mol2110,CCCc1noc(CN2CCN(c3ccccc3OC)CC2)n1,,1.432151214,2.545714,-0.12887602,,,556,test
Mol2111,CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,,2.115364175,2.913366617,-0.279460693,,,1586,train
Mol2112,CCN(Cc1cnn(C(C)C)c1)C(=O)NCCC(C)(C)OC,,0.751587005,2.211504986,1.235613737,,,1118,train
Mol2113,Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,,2.1041353,3.309033241,-0.257526027,,,478,train
Mol2114,CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,,2.361629637,3.760281616,-0.207431873,,,47,test
Mol2115,CCc1c(C)nn(CCNC(=O)CCc2cnccn2)c1C,,1.80988279,2.811035153,1.369653461,,,691,test
Mol2116,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,,1.201287854,2.376343324,1.146128036,,,12,test
Mol2117,CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,,2.123841845,3.311621646,-0.067739612,,,1140,test
Mol2118,CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,,1.291146762,2.100267129,1.07969281,,,379,train
Mol2119,Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,,1.564677898,2.981010403,-0.140745882,,,14,test
Mol2120,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,,1.749094446,2.752265157,0.123834907,,,1254,test
Mol2121,CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,,0.992420956,1.514640711,0.120116855,,,1594,train
Mol2122,COc1ccc(N)c(OCc2ccccc2)c1,,2.01301428,2.849197603,-0.151738538,,,169,train
Mol2123,COc1ccc2nc3c(cc2c1)CNCCO3,,1.256765838,1.9159114,-0.297626668,,,154,test
Mol2124,Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,,0.675686709,1.847541813,-0.138195062,,,180,test
Mol2125,C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,,1.710633471,3.030717892,0.27381245,,,685,test
Mol2126,CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,,2.027512692,3.073910717,0.321696901,,,1728,train
Mol2127,CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,,0.675686709,1.469983926,1.372585899,,,1515,train
Mol2128,CC(C)CCn1ccc(NC2CCN(C(C)C)CC2)n1,,0.675686709,2.181168765,0.553504411,,,204,test
Mol2129,CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,,1.892484179,2.645137231,0.934178457,,,548,train
Mol2130,Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,,0.675686709,1.224714305,1.850011587,,,123,train
Mol2131,CCCc1nn(CCCN2CCCCC2)c(=O)o1,,1.133858125,3.203114514,-0.26570447,,,385,train
Mol2132,COCc1nn(CCCN2CCCCC2)c(=O)o1,,0.675686709,2.568772974,-0.178989188,,,385,train
Mol2133,Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,,2.282839546,3.146576988,-0.020845638,,,1273,train
Mol2134,Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,,1.698213674,2.954687674,0.189066296,,,105,test
Mol2135,NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,,0.675686709,1.027920136,0.740949504,,,1484,test
Mol2136,C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,,1.38309693,3.280922392,0.228826354,,,1137,train
Mol2137,Cn1cccc(C(=O)NCc2nc(C(C)(C)C)no2)c1=O,,0.675686709,2.13664448,0.156899699,,,1103,train
Mol2138,Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,,1.521151165,2.778047731,-0.149322989,,,990,train
Mol2139,COC(=O)N[C@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,,1.168644777,1.822965298,2.112230821,,,1672,train
Mol2140,N#Cc1c(F)cccc1Oc1cccnc1,,0.675686709,1.479056784,-0.198079508,,,649,test
Mol2141,CCn1cnnc1CN(C)C1CCN(c2ccccc2F)CC1,,0.675686709,2.531992103,0.427548157,,,438,train
Mol2142,CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,,2.0743629,3.42412161,0.20286943,,,333,train
Mol2143,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,,1.64823312,3.76762999,-0.352168503,,,1318,test
Mol2144,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,,0.675686709,1.027920136,-0.139105165,,,1786,test
Mol2145,Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,,1.342343711,2.146078399,-0.291211208,,,486,train
Mol2146,CCCc1ccc(C(=O)CSc2nncs2)cc1,,2.441157629,3.099159728,-0.326773578,,,308,train
Mol2147,O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,,0.675686709,1.027920136,0.021092541,,,869,train
Mol2148,Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,,1.207149453,1.914433075,0.146032473,,,1525,train
Mol2149,O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,,2.448098501,3.217539478,1.447158031,,,130,train
Mol2150,Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,,0.959613711,3.018893476,-0.286437357,,,520,train
Mol2151,CC(C)(C(=O)c1ccccc1)/[N+]([O-])=C/c1ccc(F)cc1,,0.882809041,1.788111782,-0.167525621,,,1651,train
Mol2152,COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,,1.777738475,3.620792936,0.055618708,,,331,train
Mol2153,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,,2.117606004,3.305804777,1.025765717,,,522,train
Mol2154,COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,,1.878084984,2.708621428,1.738181246,,,501,train
Mol2155,Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,,1.46386314,1.751132774,1.591150042,,,794,train
Mol2156,CC(C)c1nccn1Cc1nc2ccccc2[nH]1,,0.675686709,2.377286212,1.387782631,,,1534,train
Mol2157,O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,,0.675686709,1.027920136,1.319634571,,,204,test
Mol2158,Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,,0.675686709,1.543732888,1.052425022,,,306,test
Mol2159,CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,,1.216746334,2.901865724,0.1561912,,,1407,train
Mol2160,C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,,0.675686709,1.027920136,0.241698225,,,470,train
Mol2161,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,,0.675686709,1.482530584,1.765298132,,,1669,train
Mol2162,CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,,1.064532861,2.44365094,0.677749696,,,142,test
Mol2163,CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,,1.136815658,3.757414175,-0.110701135,,,110,train
Mol2164,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,,0.675686709,1.037346804,1.970410699,,,1020,test
Mol2165,Cc1ccc(NC(=O)OCC(F)(F)F)cn1,,0.675686709,1.547122159,-0.233495204,,,1577,train
Mol2166,COc1ncccc1C(=O)Nc1nc(C)nn1C,,0.675686709,1.027920136,-0.232808783,,,1870,train
Mol2167,O=C(Cc1n[nH]c2ccccc12)N1CCCO1,,0.675686709,1.499934395,-0.018820423,,,1049,train
Mol2168,Cc1ccc(C)c2nc3c(cc12)CNCCO3,,1.374730021,2.369666622,-0.279677737,,,154,test
Mol2169,CN(CCSc1ccc2nnc(C(F)F)n2n1)Cc1ccccc1,,2.39006211,3.502383279,-0.185015201,,,278,train
Mol2170,CCOC(=O)c1ccc(N2CCSCC2)nc1,,2.613674835,3.474911453,-0.509552116,,,572,test
Mol2171,N#Cc1ccccc1NC(=O)CCc1ccccc1,,1.203141719,2.658640906,-0.257738965,,,321,train
Mol2172,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,,2.515428729,3.159346381,1.886268312,,,1688,test
Mol2173,CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,,0.791409916,1.937758543,1.637796544,,,1120,test
Mol2174,CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,,2.117234827,2.462724345,-0.062985208,,,1878,train
Mol2175,CC(C)N1CCN(CCCSc2ccccn2)CC1,,2.10818942,3.034584343,-0.130835495,,,596,test
Mol2176,CS(=O)(=O)NC1CCCN(c2nc3ccccc3o2)C1,,0.675686709,1.626165793,0.624504541,,,528,train
Mol2177,Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,,1.158573556,1.878946691,0.825482136,,,74,train
Mol2178,Cc1nc(-c2ccccc2)nc(O)c1C,,1.286209386,1.735087664,-0.198110462,,,613,test
Mol2179,O=C(CSCCc1ccccn1)Nc1ccccc1,,1.624292412,3.427032427,-0.285691464,,,15,train
Mol2180,O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,,0.837651558,3.104764944,0.772074202,,,346,train
Mol2181,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,,1.404337585,1.798878435,0.735505612,,,337,test
Mol2182,COc1cc(OC)cc(C(=O)NCc2noc(-c3ccccc3)n2)c1,,1.543074235,2.797784646,-0.475032434,,,515,test
Mol2183,CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,,2.12602745,3.398339897,1.221819581,,,1082,test
Mol2184,CN(Cc1ccc(OC(F)(F)F)cc1)Cc1cn(C)nn1,,1.177276711,2.462612097,-0.176718139,,,1197,train
Mol2185,Cc1noc(NCc2ccc(F)cc2C)n1,,0.675686709,1.834395268,-0.230109065,,,186,train
Mol2186,COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,,1.217720768,1.883434294,-0.204544545,,,178,test
Mol2187,CC(=O)NC1CCC(NCCSc2ccc(C)cc2)CC1,,1.808946556,2.698079657,1.034395532,,,107,train
Mol2188,CCOc1cc(N2CCOC3(CCCC3)C2)ncn1,,1.572999317,2.800129146,-0.237487215,,,382,train
Mol2189,CN(CCn1cnc(C#N)c1C#N)c1ccccc1,,1.719588141,3.024705633,-0.197835711,,,662,train
Mol2190,O=C(c1ccccc1N1CCOCC1)N(Cc1ccccn1)C1CCCCC1,,2.995822033,3.584255442,0.50030563,,,467,train
Mol2191,COc1cccc(Cc2cnc(N)s2)c1,,1.250639534,2.449390451,-0.173164884,,,169,train
Mol2192,Clc1cnc(NCC2(CN3CCCC3)CC2)nc1,,0.675686709,2.128648012,-0.134515284,,,103,test
Mol2193,COc1cc(OC)c(OC)cc1CNC(C)(C)C,,0.675686709,2.042862847,0.679502073,,,1090,train
Mol2194,CC(=O)Nc1ccccc1OCCOc1ccc(Cl)cc1,,1.981184137,2.822593009,-0.42882913,,,772,train
Mol2195,Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,,0.675686709,2.738890703,-0.058673935,,,1868,train
Mol2196,Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,,1.176756667,2.077785645,0.63268879,,,444,test
Mol2197,CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,,2.074893203,3.293048379,0.295819799,,,1497,test
Mol2198,Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,,2.220748592,2.793825993,-0.287707528,,,290,train
Mol2199,Cc1nc(NCCN2C(=O)CCC2=O)c2c(C)csc2n1,,0.907411361,2.197906043,0.780841079,,,675,test
Mol2200,O=C(NC[C@]1(O)CCN(Cc2ccsc2)C[C@H]1O)c1c[nH]cn1,,0.675686709,1.027920136,-0.436455899,,,135,train
Mol2201,O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@H]3CCC[C@@H]3C(=O)O)cc2)cc1,,1.0548045,1.375736752,0.775157765,,,538,train
Mol2202,Cc1cc(Br)cn(Cc2ccc(C#N)cc2F)c1=O,,0.675686709,2.009990242,-0.190787233,,,665,train
Mol2203,CC1CCC(CNC2(CCO)CCOCC2)CC1,,0.675686709,3.078732968,0.10956357,,,829,train
Mol2204,COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,,1.057399817,1.87602144,-0.056554431,,,372,test
Mol2205,Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,,1.80260271,3.639721403,1.25939762,,,105,test
Mol2206,COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,,1.83653931,2.488580326,1.02864215,,,1306,test
Mol2207,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,,2.538235566,3.36208683,1.778460458,,,11,train
Mol2208,Cc1cc(Br)ccc1CN(C)C(=O)CO,,0.675686709,1.455819024,-0.124739641,,,813,train
Mol2209,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,,0.675686709,2.165499544,0.856531657,,,1562,train
Mol2210,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,,1.650773629,2.924283422,2.06814925,,,17,train
Mol2211,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,,0.937517892,1.452920564,1.66984561,,,17,train
Mol2212,CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,,1.208548842,2.184384762,1.565545224,,,17,train
Mol2213,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,,0.753812784,1.451479405,0.834777639,,,1078,test
Mol2214,Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,,2.020547724,2.491841954,-0.332256154,,,1633,train
Mol2215,Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,,0.675686709,1.710726474,-0.047996222,,,43,train
Mol2216,Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,,1.386659455,2.377051137,-0.074381912,,,305,test
Mol2217,Cc1ccc(-n2cc(C)cn2)c(NC(=O)CN(C)C)c1,,2.08089333,2.639512387,-0.252860923,,,690,train
Mol2218,c1ccc(OCCN2CCN(c3ncccn3)CC2)cc1,,2.101265785,2.712684208,-0.272813242,,,143,train
Mol2219,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)NS(=O)(=O)c3ccccc3)cc1)C2,,0.675686709,1.237895455,0.462650421,,,1238,train
Mol2220,CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,,1.387425423,2.219951086,1.629208824,,,1419,train
Mol2221,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,,1.14245204,1.719480446,0.034671167,,,1674,train
Mol2222,Cc1cccc2ncn(CCc3ncc[nH]3)c(=O)c12,,0.675686709,3.350864511,0.808782881,,,597,train
Mol2223,CCNc1ccnc(-c2cccc(C(=O)NCCCc3cnn(C)c3)c2)n1,,1.416474079,2.80180283,1.593589228,,,90,test
Mol2224,CC(=O)c1ccc2c(c1)CCN(CCC1OCCO1)CC2,,0.919025765,1.750060756,-0.278074658,,,65,train
Mol2225,COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2cnc(C)o2)CC1,,1.256332818,2.454536935,0.047534209,,,153,test
Mol2226,CS(=O)(=O)Nc1ccccc1-c1ccncc1,,0.675686709,2.000230115,0.102726445,,,1903,test
Mol2227,CN(Cc1ccc(N)nc1)c1nc2cc(F)ccc2o1,,0.675686709,1.764101376,1.524990912,,,75,train
Mol2228,c1ccc(-c2noc(Cn3ccnc3)n2)nc1,,0.675686709,1.027920136,0.158378661,,,603,train
Mol2229,O=C(Nc1nccs1)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccccc1,,1.564879018,2.697221494,0.80005229,,,1288,train
Mol2230,O=C(c1ccc(O)cc1)N1CCN(c2ncnc3c2CCC3)CC1,,1.082928915,2.251536021,1.635907137,,,256,test
Mol2231,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,,0.986278956,2.189970103,1.04940233,,,342,train
Mol2232,COc1cc2cc3c(nc2cc1OC)OCCN(C1CCCCC1)C3,,1.520588327,3.224549636,0.113354605,,,215,train
Mol2233,Cc1ccccc1S(=O)(=O)Nc1c(C)ccnc1Cl,,0.675686709,2.288787846,-0.09970889,,,1086,train
Mol2234,Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,,1.244103863,3.664309735,0.258069749,,,381,train
Mol2235,Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,,1.482273157,2.608807271,0.456560886,,,183,train
Mol2236,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,,0.787956123,1.399414105,2.098730674,,,1331,train
Mol2237,CNc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)CCCNC(=O)OC(C)(C)C)[C@H](O)[C@H]1O,,0.705692697,1.298547435,0.505293073,,,259,train
Mol2238,Cc1nn(C(C)C)c(C)c1S(=O)(=O)NCC1CCN(C(=O)C2CC2)CC1,,1.964160594,2.648008529,1.923288591,,,104,test
Mol2239,O=S(=O)(c1cccnc1)N1CCC2(Cc3ccccc3C2)C1,,1.960090068,3.705029888,-0.202413354,,,1034,train
Mol2240,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,,1.503041253,2.184980864,0.81876548,,,792,train
Mol2241,CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,,1.625353614,2.820328904,-0.192567424,,,379,train
Mol2242,COc1ccccc1/C=C/CN1CCCC2(C1)OCCO2,,1.248708736,3.337657494,-0.260083097,,,1023,train
Mol2243,c1cc(CNc2ncc(-c3cnccn3)c(C3CC3)n2)ccn1,,1.397870516,3.117910332,0.13170626,,,116,train
Mol2244,CC(C)N(C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,,2.163113648,2.921467453,0.537951383,,,941,train
Mol2245,O=C(NC1CCCC1)C1=CCN(C(=O)C2CC2)C1,,0.675686709,1.571522499,0.715883939,,,104,test
Mol2246,O=C(CNc1cc(N2CCCC2=O)ccc1F)N1CCCCCC1,,1.376704672,2.594275397,0.428547763,,,2,train
Mol2247,Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,,2.145867381,3.352055299,-0.196666316,,,599,train
Mol2248,Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,,1.254403046,2.330436096,1.195409352,,,1822,train
Mol2249,CCCCN1CCc2nc3cc(C4CC4)nn3c(O)c2C1,,0.675686709,1.027920136,1.422969774,,,229,train
Mol2250,CN(C)C(=O)c1ccnc(NCc2cccc(C#N)c2)c1,,0.675686709,1.839006415,0.757610352,,,79,train
Mol2251,Cc1cnc(NCC2(CO)CCCC2)nc1N(C)C,,1.472258992,3.020552695,-0.022272593,,,17,train
Mol2252,c1cnc(NCc2cccc(-c3cccnc3)c2)nc1,,1.292056605,2.169342269,-0.243569743,,,303,test
Mol2253,Cc1cc(C(=O)NCC2CCC3(CC2)OCCO3)[nH]n1,,0.675686709,1.996362796,0.605747527,,,346,train
Mol2254,Cn1cc(CN2CCCC(c3ccnc(Nc4cnccn4)c3)C2)cn1,,0.888516461,2.253381626,0.8034241,,,924,train
Mol2255,COCc1ccc(SCC(=O)NC2CCCC2)cc1,,1.521974472,3.406091177,-0.146160842,,,107,train
Mol2256,Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,,2.801293236,3.678935993,-0.209431729,,,1813,train
Mol2257,O=c1c2cccnc2ncn1[C@H]1CCN(Cc2ccccc2)C1,,0.675686709,2.208779845,-0.11026627,,,128,test
Mol2258,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,,1.449447542,2.320447486,0.876701694,,,696,train
Mol2259,OC1CCN(c2nccc(-c3cccs3)n2)CC1,,1.720969231,2.817179158,-0.307441179,,,1349,test
Mol2260,Cc1c[nH]c(C(=O)NCC2(N3CCCCC3)CCCC2)n1,,0.882011962,2.281137949,1.306649068,,,197,test
Mol2261,CC(=O)NCc1cc2n(n1)CCN(C1Cc3ccccc3C1)C2,,0.675686709,1.027920136,0.04922349,,,251,train
Mol2262,Cc1nc2ncc3c(n2n1)CC(C)(C)CC3=O,,0.675686709,1.027920136,-0.08929978,,,393,train
Mol2263,CCc1cc(-c2ccc(OC)c3nc(C)ccc23)nc(N2CCOCC2)n1,,0.804684515,2.021474599,0.050426158,,,127,train
Mol2264,Cc1nc(N2CCNCC2)c2cnn(C)c2n1,,0.675686709,1.177853809,1.184925597,,,442,train
Mol2265,Cc1ccc(OCN2CCCCC2=O)nc1,,0.721398376,1.027920136,0.420209653,,,900,train
Mol2266,CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,,2.362331652,3.208045043,0.307223631,,,860,train
Mol2267,CCN1CCCN(C(=O)Nc2ccc(COC3CCCC3)cc2)CC1,,0.800854492,2.457959064,0.961726233,,,106,train
Mol2268,COc1cc(C)cc(OC)c1-c1ccc(-c2nn[nH]n2)cc1,,0.675686709,1.919904036,0.294728229,,,886,train
Mol2269,Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,,2.369189873,3.253741576,0.122760221,,,459,train
Mol2270,COC(=O)N1CC(NCc2c(C)nn(C(C)(C)C)c2C)C1,,0.675686709,1.78651008,0.254016455,,,1222,test
Mol2271,CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,,0.675686709,2.253820018,0.251795627,,,57,train
Mol2272,Cc1n[nH]c(C)c1CCCN(C)c1cncc(C(=O)N(C)C)n1,,1.941302683,2.723184667,1.971797631,,,812,train
Mol2273,Cc1cnc(N2CCSCC2)nc1N1CCSCC1,,2.285411019,3.421202842,-0.160689523,,,122,train
Mol2274,Cc1ncccc1CNc1ccc(CC#N)cc1,,1.259522207,2.561029791,-0.272827623,,,155,train
Mol2275,Cc1nc(CN2CCC(CNC(=O)COc3ccccc3Cl)CC2)c[nH]1,,0.675686709,1.764101376,0.725943385,,,540,train
Mol2276,CC(C)CCN1CCC(CNS(C)(=O)=O)CC1,,0.675686709,1.027920136,0.385885486,,,196,test
Mol2277,CC(=O)c1cc(Br)cc(F)c1OCc1ccccn1,,1.81973472,2.499662344,-0.206170522,,,15,train
Mol2278,O=c1oc2cccnc2n1Cc1ncc(-c2ccc(F)cc2)o1,,0.675686709,1.027920136,0.456976633,,,45,train
Mol2279,CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,,1.095901279,3.459669714,0.114982308,,,1504,train
Mol2280,CN(CC1(CO)CCCC1)C(=O)CCN1CCCCC1=O,,0.675686709,2.051198845,1.326193915,,,101,train
Mol2281,CN(C)c1ccc(-c2ccc(C(=O)NCCN3CCCC3=O)cc2)nn1,,0.675686709,1.875206004,1.741872227,,,703,train
Mol2282,Cc1nn(CCNS(=O)(=O)N2CCCCC2)c(C)c1C,,2.210973615,3.505661873,0.18623203,,,232,train
Mol2283,CN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,,1.530250939,2.947691967,-0.250186338,,,1459,test
Mol2284,Cc1ncn(Cc2noc(-c3ccccc3O)n2)c1C,,1.299093072,2.683729479,-0.19159835,,,1852,test
Mol2285,c1cncc(-c2nnc3n2[C@H]2CN(Cc4cccs4)C[C@H]2CC3)c1,,0.858236335,2.535470081,0.429683007,,,58,train
Mol2286,O=C(c1ccc(Cl)cc1)N1CCC[C@@H](C(=O)N2CCc3ccccc3C2)C1,,2.555778619,3.40330999,0.387575255,,,3,train
Mol2287,COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,,0.97386645,2.358239508,0.463168066,,,142,test
Mol2288,COc1ccc(NC(C)=O)cc1NC(=O)CN(Cc1ccccc1)C(C)C,,3.128647043,3.622840034,0.344454085,,,636,test
Mol2289,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,,1.321432717,2.268123784,0.560940782,,,460,train
Mol2290,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,,1.422130026,2.475316636,-0.062207671,,,838,test
Mol2291,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(F)cc4)on3)CC[C@@H]2O)c1,,1.821592127,2.761214951,-0.054616699,,,115,train
Mol2292,COc1cccc(C(=O)N(C)CC(F)(F)F)c1OCCCN,,0.675686709,1.914142097,1.478798239,,,344,train
Mol2293,Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,,1.179637952,2.458749618,-0.274921551,,,1733,train
Mol2294,COc1ccc(C)cc1S(=O)(=O)NCCC(=O)Nc1ccccc1C,,1.96363202,3.333076707,1.229000429,,,28,train
